Customer_ID,Income,Age,Marital_Status,Education_Level,Kidhome,Teenhome,Customer_Join_Date,Customer_Names,ROI,Impressions,CPC,CAC,Clicks
1708,82427,54,Together,Graduation,0,0,2018-12-11 10:59:23,Nadia Iqbal,1,600,13.49479167,215.9166667,90
1709,75342,62,Single,2n Cycle,0,1,2018-02-04 10:59:23,Bilal Hussain,0,2400,6.262820513,162.8333333,150
1710,70044,66,Divorced,Graduation,0,1,2017-11-19 10:59:23,Hina Shah,0,2500,16.47777778,593.2,175
1711,79146,53,Single,Graduation,1,1,2019-01-23 10:59:23,Kamran Aslam,0,3600,4.390243902,180,240
1712,77437,57,Married,Graduation,0,0,2018-08-27 10:59:23,Rabia Noor,1,600,8.583333333,180.25,120
1713,54984,61,Married,Graduation,0,1,2019-02-22 10:59:23,Tariq Mehmood,1,4900,1.622119816,50.28571429,210
1714,42403,49,Married,PhD,1,0,2018-09-11 10:59:23,Saima Gul,0,4800,2.166666667,13,30
1715,55761,56,Together,Graduation,0,1,2019-01-23 10:59:23,Shahzad Anwar,1,3600,1.206349206,25.33333333,120
1716,37292,37,Together,Graduation,1,0,2018-01-17 10:59:23,Mariam Yousaf,0,4800,4.23655914,131.3333333,180
1717,45576,75,Single,PhD,0,0,2019-02-26 10:59:23,Imran Qureshi,0,5600,2.142857143,34.28571429,105
1718,70321,73,Together,Graduation,0,0,2017-10-17 10:59:23,Bushra Ansari,0,2800,10.92165899,338.5714286,210
1719,58086,51,Divorced,PhD,0,1,2017-10-21 10:59:23,Naveed Akhtar,0,4000,5.55,310.8,275
1720,81795,68,Married,Graduation,0,0,2017-07-27 10:59:23,Asma Zafar,0,1400,17.60544218,369.7142857,140
1721,28389,73,Together,Basic,0,0,2017-08-21 10:59:23,Ali Khan,0,4900,0.952380952,5.714285714,35
1722,66835,74,Married,Master,0,0,2018-06-29 10:59:23,Ayesha Malik,0,1400,8.221198157,254.8571429,210
1723,69901,51,Divorced,Graduation,0,1,2018-02-27 10:59:23,Hassan Raza,0,3500,5.817460317,209.4285714,245
1724,80360,71,Married,PhD,0,0,2017-12-02 10:59:23,Fatima Javed,3,1200,8.597222222,180.5416667,120
1725,63342,59,Together,PhD,0,1,2017-07-17 10:59:23,Zain Ahmed,1,3600,4.347560976,178.25,240
1726,44989,46,Married,Graduation,0,1,2017-06-13 10:59:23,Sana Tariq,0,3000,3.230769231,84,125
1727,31859,40,Single,2n Cycle,1,0,2018-11-28 10:59:23,Umar Farooq,0,4900,1.761904762,10.57142857,35
1728,51569,71,Widow,PhD,0,1,2017-11-13 10:59:23,Nadia Iqbal,1,4000,2.405555556,86.6,175
1729,30372,49,Widow,Graduation,1,1,2017-09-25 10:59:23,Bilal Hussain,0,3500,1.218181818,13.4,50
1730,16014,41,Single,Basic,1,1,2017-12-16 10:59:23,Hina Shah,0,1800,1.527777778,9.166666667,30
1731,41120,52,Married,Graduation,1,1,2018-08-07 10:59:23,Kamran Aslam,0,3000,1.636363636,18,50
1732,39763,49,Single,Master,1,0,2018-05-05 10:59:23,Rabia Noor,0,6300,1.659340659,43.14285714,175
1733,38725,65,Married,PhD,1,1,2019-02-08 10:59:23,Tariq Mehmood,0,2400,2.222222222,13.33333333,30
1734,77981,48,Married,Graduation,1,0,2018-02-24 10:59:23,Saima Gul,0,3500,4.793650794,172.5714286,245
1735,62905,56,Married,2n Cycle,0,1,2018-06-11 10:59:23,Shahzad Anwar,0,2800,4.468253968,160.8571429,245
1736,13533,41,Divorced,2n Cycle,1,0,2017-12-09 10:59:23,Mariam Yousaf,0,3500,0.981818182,10.8,50
1737,59481,45,Together,Graduation,0,1,2018-07-24 10:59:23,Imran Qureshi,0,1400,7.196428571,115.1428571,105
1738,72117,43,Married,Graduation,0,1,2018-05-21 10:59:23,Bushra Ansari,0,3500,6.354037267,292.2857143,315
1739,21955,34,Married,2n Cycle,1,0,2018-06-08 10:59:23,Naveed Akhtar,0,4200,1.142857143,12.57142857,70
1740,67131,64,Married,Graduation,0,1,2017-12-25 10:59:23,Asma Zafar,0,4200,5.677018634,261.1428571,315
1741,36802,40,Single,PhD,1,0,2019-03-17 10:59:23,Ali Khan,0,2000,1.541666667,9.25,20
1742,71853,38,Together,Graduation,0,0,2018-02-06 10:59:23,Ayesha Malik,0,700,29.01298701,319.1428571,70
1743,28249,59,Married,Basic,0,0,2019-03-16 10:59:23,Hassan Raza,0,4200,0.857142857,9.428571429,70
1744,47808,45,Married,Master,0,1,2018-07-21 10:59:23,Fatima Javed,1,4200,1.583333333,25.33333333,90
1745,25509,46,Divorced,PhD,1,0,2017-06-19 10:59:23,Zain Ahmed,0,6300,1.607142857,25.71428571,105
1746,51012,74,Married,PhD,0,0,2018-01-17 10:59:23,Sana Tariq,0,3600,2.865079365,60.16666667,120
1747,70596,35,Single,Graduation,0,0,2017-07-06 10:59:23,Umar Farooq,0,1200,19.625,314,90
1748,85431,68,Together,PhD,0,0,2018-03-09 10:59:23,Nadia Iqbal,0,0,38.50909091,423.6,50
1749,42664,53,Married,Graduation,0,1,2018-12-17 10:59:23,Bilal Hussain,0,1800,2.666666667,16,15
1750,42586,65,Together,Graduation,1,1,2017-07-30 10:59:23,Hina Shah,0,3200,6,126,80
1751,29760,35,Single,Graduation,1,0,2017-05-30 10:59:23,Kamran Aslam,0,5600,2.642857143,42.28571429,105
1752,28973,43,Married,PhD,0,0,2017-07-14 10:59:23,Rabia Noor,0,4800,3.294871795,85.66666667,150
1753,39435,47,Together,PhD,1,0,2018-05-07 10:59:23,Tariq Mehmood,0,2800,2.78125,44.5,60
1754,65370,36,Married,2n Cycle,0,0,2018-05-02 10:59:23,Saima Gul,0,700,11.22077922,123.4285714,70
1755,20194,41,Single,Basic,1,0,2017-09-17 10:59:23,Shahzad Anwar,0,3600,0.96969697,10.66666667,60
1756,42473,44,Single,PhD,1,1,2018-11-18 10:59:23,Mariam Yousaf,0,3000,3.606060606,39.66666667,60
1757,64590,52,Married,Graduation,0,0,2017-07-15 10:59:23,Imran Qureshi,0,4200,8.124223602,373.7142857,315
1758,71232,61,Together,Graduation,0,1,2018-08-29 10:59:23,Bushra Ansari,0,4200,5.306547619,297.1666667,330
1759,34600,49,Together,Graduation,1,1,2017-10-02 10:59:23,Naveed Akhtar,0,5600,3.32967033,86.57142857,175
1760,46904,53,Single,Graduation,1,1,2017-08-04 10:59:23,Asma Zafar,0,4800,2.846153846,74,150
1761,49094,47,Married,Graduation,0,1,2017-06-22 10:59:23,Ali Khan,0,3600,4.655913978,144.3333333,180
1762,36075,37,Together,Graduation,1,0,2018-09-09 10:59:23,Ayesha Malik,0,3000,2.690909091,29.6,50
1763,60839,41,Together,2n Cycle,1,1,2017-05-29 10:59:23,Hassan Raza,0,4800,32.06060606,352.6666667,60
1764,77298,41,Together,Graduation,0,1,2018-08-03 10:59:23,Fatima Javed,0,2100,8.202764977,254.2857143,210
1765,34026,70,Together,Graduation,1,1,2018-05-06 10:59:23,Zain Ahmed,0,3500,1.532467532,16.85714286,70
1766,48918,57,Single,PhD,1,1,2019-01-11 10:59:23,Sana Tariq,0,1600,5.083333333,30.5,20
1767,82122,58,Together,2n Cycle,0,0,2018-05-16 10:59:23,Umar Farooq,1,700,11.44642857,183.1428571,105
1768,37697,44,Single,Graduation,1,0,2018-11-08 10:59:23,Nadia Iqbal,0,4200,1.974025974,21.71428571,70
1769,34074,68,Together,Graduation,1,1,2018-04-13 10:59:23,Bilal Hussain,1,3600,1.953125,31.25,90
1770,28520,60,Married,Master,1,1,2018-03-15 10:59:23,Hina Shah,0,3000,1.533333333,9.2,25
1771,62535,65,Single,Graduation,0,1,2018-07-04 10:59:23,Kamran Aslam,0,1800,7.208333333,115.3333333,90
1772,36273,43,Single,Master,1,0,2019-01-15 10:59:23,Rabia Noor,0,3600,1.364583333,21.83333333,90
1773,63404,56,Together,Graduation,0,2,2019-03-07 10:59:23,Tariq Mehmood,1,2800,4.078341014,126.4285714,210
1774,75774,39,Together,2n Cycle,1,0,2019-01-31 10:59:23,Saima Gul,0,2800,6.087301587,219.1428571,245
1775,78416,44,Together,Graduation,0,1,2019-03-28 10:59:23,Shahzad Anwar,0,1800,9.046296296,325.6666667,210
1776,75702,46,Together,Graduation,0,1,2017-07-15 10:59:23,Mariam Yousaf,1,3000,7.315686275,373.1,250
1777,59385,69,Together,Master,1,1,2018-01-27 10:59:23,Imran Qureshi,0,2500,3.725,59.6,75
1778,37070,54,Single,Graduation,1,1,2017-12-19 10:59:23,Bushra Ansari,0,4900,4.32967033,112.5714286,175
1779,44689,69,Married,Graduation,1,1,2018-10-11 10:59:23,Naveed Akhtar,1,2800,0.958333333,5.75,20
1780,53977,62,Together,Graduation,0,1,2018-03-09 10:59:23,Asma Zafar,0,3000,10.57692308,275,150
1781,7144,54,Single,PhD,0,2,2018-09-07 10:59:23,Ali Khan,0,0,0.597701149,69.33333333,690
1782,18701,56,Single,Graduation,1,1,2018-03-05 10:59:23,Ayesha Malik,0,3000,0.878787879,9.666666667,60
1783,90369,64,Married,Graduation,0,0,2019-01-27 10:59:23,Hassan Raza,0,700,21.37414966,448.8571429,140
1784,63159,46,Single,PhD,0,0,2017-08-06 10:59:23,Fatima Javed,1,2100,15.71428571,251.4285714,105
1785,37758,54,Together,Graduation,1,1,2017-07-05 10:59:23,Zain Ahmed,0,4000,2.6,15.6,25
1786,46757,57,Single,PhD,0,1,2017-08-17 10:59:23,Sana Tariq,0,5400,16.20634921,340.3333333,120
1787,79734,51,Married,Master,0,0,2019-03-29 10:59:23,Umar Farooq,1,700,6.102040816,128.1428571,140
1788,63207,28,Together,Graduation,0,0,2017-10-21 10:59:23,Nadia Iqbal,1,4200,20.41666667,224.5833333,60
1789,72071,66,Divorced,Graduation,0,1,2017-11-15 10:59:23,Bilal Hussain,0,1200,14.26923077,371,150
1790,21840,37,Together,PhD,1,0,2018-04-21 10:59:23,Hina Shah,0,3600,2.166666667,13,20
1791,58582,38,Together,2n Cycle,0,1,2018-06-29 10:59:23,Kamran Aslam,1,3500,2.239130435,103,315
1792,72282,69,Single,Graduation,0,0,2018-04-19 10:59:23,Rabia Noor,0,4900,12.94505495,336.5714286,175
1793,50387,64,Married,Graduation,0,2,2018-06-01 10:59:23,Tariq Mehmood,0,3500,4.525345622,140.2857143,210
1794,32583,59,Together,PhD,1,1,2019-03-16 10:59:23,Saima Gul,0,2800,0.666666667,4,20
1795,62568,58,Together,Graduation,0,1,2019-01-06 10:59:23,Shahzad Anwar,1,2800,4.901098901,127.4285714,175
1796,44635,49,Divorced,Master,1,1,2018-07-12 10:59:23,Mariam Yousaf,0,2800,2.954545455,32.5,40
1797,33316,49,Single,Master,1,1,2018-07-05 10:59:23,Imran Qureshi,0,3600,3.545454545,39,60
1798,63967,52,Married,Graduation,0,1,2018-05-10 10:59:23,Bushra Ansari,0,1400,9.795918367,205.7142857,140
1799,52513,42,Together,2n Cycle,0,0,2017-06-05 10:59:23,Naveed Akhtar,0,4900,5.695652174,262,315
1800,25293,51,Married,Graduation,1,0,2018-06-16 10:59:23,Asma Zafar,0,4000,1.866666667,11.2,25
1801,54111,55,Widow,PhD,0,1,2018-05-26 10:59:23,Ali Khan,0,3500,3.714285714,96.57142857,175
1802,78394,34,Together,Graduation,0,0,2017-11-16 10:59:23,Ayesha Malik,0,1400,17.17006803,360.5714286,140
1803,80739,62,Married,Master,0,0,2018-02-21 10:59:23,Hassan Raza,0,500,37.375,598,75
1804,22669,45,Together,Master,1,0,2018-02-20 10:59:23,Fatima Javed,0,6300,1.700680272,35.71428571,140
1805,29236,33,Single,Graduation,1,0,2018-07-09 10:59:23,Zain Ahmed,0,5400,1.357142857,28.5,120
1806,44911,61,Together,Graduation,0,1,2017-12-14 10:59:23,Sana Tariq,0,4200,2.920634921,61.33333333,120
1807,54693,58,Married,PhD,0,1,2017-11-18 10:59:23,Umar Farooq,0,4200,8.239631336,255.4285714,210
1808,48186,46,Together,Graduation,1,0,2018-12-19 10:59:23,Nadia Iqbal,0,4900,2.517006803,52.85714286,140
1809,54809,43,Married,Graduation,1,1,2018-06-12 10:59:23,Bilal Hussain,0,2400,4.409090909,48.5,60
1810,41580,42,Together,Graduation,1,1,2017-09-10 10:59:23,Hina Shah,0,3000,2.696969697,29.66666667,60
1811,80336,50,Married,PhD,0,0,2018-06-10 10:59:23,Kamran Aslam,0,700,25.61038961,281.7142857,70
1812,47743,63,Married,Graduation,0,1,2017-12-21 10:59:23,Rabia Noor,1,3600,2.023809524,42.5,120
1813,62972,65,Married,2n Cycle,0,1,2017-05-04 10:59:23,Tariq Mehmood,0,3600,3.657407407,131.6666667,210
1814,57333,66,Divorced,PhD,0,1,2017-06-23 10:59:23,Saima Gul,0,4200,10.3554007,424.5714286,280
1815,32313,38,Together,PhD,1,0,2017-11-12 10:59:23,Shahzad Anwar,0,5400,2.380952381,50,120
1816,84953,67,Widow,Master,0,0,2018-03-04 10:59:23,Mariam Yousaf,3,1200,4.770833333,76.33333333,90
1817,27071,52,Divorced,Master,1,0,2019-01-22 10:59:23,Imran Qureshi,0,3000,1.109090909,12.2,50
1818,68148,63,Together,Master,0,0,2018-06-01 10:59:23,Bushra Ansari,0,1400,13.02040816,273.4285714,140
1819,65735,55,Together,Master,1,1,2018-09-07 10:59:23,Naveed Akhtar,0,4900,3.539170507,109.7142857,210
1820,86836,45,Married,PhD,0,0,2017-06-13 10:59:23,Asma Zafar,3,2500,1.559677419,48.35,150
1821,4023,57,Married,PhD,1,1,2019-03-24 10:59:23,Ali Khan,0,5700,4.333333333,4.333333333,0
1822,30093,30,Married,Graduation,0,0,2018-04-08 10:59:23,Ayesha Malik,0,4900,1.376623377,15.14285714,70
1823,57705,54,Married,PhD,0,1,2018-10-12 10:59:23,Hassan Raza,0,3600,3.62601626,148.6666667,240
1824,25008,32,Single,Graduation,1,0,2018-11-03 10:59:23,Fatima Javed,0,4800,1.166666667,7,30
1825,83257,25,Single,2n Cycle,0,0,2017-06-19 10:59:23,Zain Ahmed,2,4200,4.754578755,123.6190476,175
1826,22280,45,Together,Graduation,1,0,2018-02-17 10:59:23,Sana Tariq,0,4000,0.633333333,3.8,25
1827,72159,42,Married,PhD,0,0,2017-07-30 10:59:23,Umar Farooq,0,1200,20.97619048,440.5,120
1828,64260,59,Together,Graduation,0,0,2017-10-12 10:59:23,Nadia Iqbal,0,1800,24.50793651,514.6666667,120
1829,82733,36,Single,PhD,0,0,2018-06-11 10:59:23,Bilal Hussain,0,2400,10.29268293,422,240
1830,74290,49,Divorced,Master,0,1,2018-05-13 10:59:23,Hina Shah,2,2400,3.918300654,199.8333333,200
1831,58217,69,Single,Master,2,1,2017-08-18 10:59:23,Kamran Aslam,0,3600,2.53030303,27.83333333,60
1832,21024,44,Together,Master,0,0,2018-04-04 10:59:23,Rabia Noor,0,4200,1.727272727,19,60
1833,70116,48,Married,PhD,0,0,2017-10-27 10:59:23,Tariq Mehmood,0,700,39.14285714,430.5714286,70
1834,54006,35,Together,Graduation,1,0,2017-06-19 10:59:23,Saima Gul,0,4900,3.3728223,138.2857143,280
1835,69063,54,Married,PhD,0,1,2017-08-08 10:59:23,Shahzad Anwar,0,2100,9.912087912,257.7142857,175
1836,11448,45,Divorced,2n Cycle,0,0,2018-09-15 10:59:23,Mariam Yousaf,0,1200,0.666666667,4,10
1837,61825,41,Single,Graduation,0,1,2018-05-08 10:59:23,Imran Qureshi,0,2800,5.401360544,113.4285714,140
1838,70886,49,Married,Graduation,1,0,2018-07-15 10:59:23,Bushra Ansari,0,1400,9.967032967,259.1428571,175
1839,69109,38,Married,Graduation,0,0,2017-08-10 10:59:23,Naveed Akhtar,1,2800,6.728110599,208.5714286,210
1840,60208,47,Widow,Graduation,1,1,2017-07-08 10:59:23,Asma Zafar,1,4200,2.426829268,99.5,240
1841,32889,52,Together,Master,1,1,2018-06-07 10:59:23,Ali Khan,0,3000,1.424242424,15.66666667,60
1842,34738,36,Single,Graduation,1,0,2019-02-09 10:59:23,Ayesha Malik,0,2400,1.291666667,7.75,20
1843,30538,49,Together,Master,1,0,2017-07-02 10:59:23,Hassan Raza,0,6000,2.514492754,115.6666667,270
1844,82326,43,Together,2n Cycle,0,0,2018-12-09 10:59:23,Fatima Javed,3,1400,5.697802198,148.1428571,175
1845,26642,53,Divorced,PhD,1,0,2018-11-30 10:59:23,Zain Ahmed,0,3000,1.163636364,12.8,50
1846,69932,56,Divorced,Graduation,0,1,2018-03-13 10:59:23,Sana Tariq,0,2800,7.873015873,283.4285714,245
1847,44503,48,Single,Graduation,1,1,2019-01-15 10:59:23,Umar Farooq,0,2400,1.636363636,18,40
1848,60200,72,Single,PhD,0,1,2017-10-03 10:59:23,Nadia Iqbal,0,3600,7.086021505,219.6666667,180
1849,49638,68,Divorced,Graduation,0,1,2019-01-18 10:59:23,Bilal Hussain,0,1000,2.5,15,25
1850,23830,33,Single,2n Cycle,0,0,2018-11-08 10:59:23,Hina Shah,0,4200,1.277777778,7.666666667,30
1851,33051,61,Widow,Master,0,0,2017-05-17 10:59:23,Kamran Aslam,0,6300,3.826086957,176,315
1852,72905,62,Married,Graduation,0,0,2018-10-22 10:59:23,Rabia Noor,1,700,11.71428571,187.4285714,105
1853,69702,69,Together,PhD,0,1,2017-11-20 10:59:23,Tariq Mehmood,0,2800,7.793650794,280.5714286,245
1854,70300,45,Divorced,Graduation,1,0,2018-04-15 10:59:23,Saima Gul,0,4800,19.57692308,509,150
1855,70643,36,Married,PhD,0,0,2017-07-16 10:59:23,Shahzad Anwar,0,4200,19.72527473,512.8571429,175
1856,30396,51,Married,PhD,1,0,2019-01-29 10:59:23,Mariam Yousaf,1,3500,0.733333333,4.4,25
1857,50616,52,Divorced,PhD,0,1,2019-01-17 10:59:23,Imran Qureshi,0,3500,2.761904762,58,100
1858,62772,51,Single,Master,0,1,2018-02-17 10:59:23,Bushra Ansari,1,1400,4.604395604,119.7142857,175
1859,30298,35,Single,PhD,0,0,2019-02-17 10:59:23,Naveed Akhtar,0,1500,1.666666667,10,25
1860,52413,36,Single,Graduation,1,0,2017-08-04 10:59:23,Asma Zafar,0,4200,3.796296296,136.6666667,210
1861,44155,63,Married,PhD,1,1,2018-10-20 10:59:23,Ali Khan,0,2000,2.133333333,12.8,25
1862,86979,49,Divorced,PhD,0,0,2018-08-08 10:59:23,Ayesha Malik,1,1400,9.159340659,238.1428571,175
1863,76532,45,Together,Graduation,1,1,2018-06-10 10:59:23,Hassan Raza,0,3000,5.615942029,258.3333333,270
1864,42081,38,Married,Graduation,1,0,2017-11-27 10:59:23,Fatima Javed,1,4200,1.6359447,50.71428571,210
1865,67546,32,Married,PhD,0,0,2017-06-01 10:59:23,Zain Ahmed,0,2100,26.58503401,558.2857143,140
1866,88420,31,Together,Master,0,0,2019-01-31 10:59:23,Sana Tariq,3,600,7.299603175,153.2916667,120
1867,31158,35,Married,Graduation,1,0,2017-10-28 10:59:23,Umar Farooq,0,4800,2.03030303,22.33333333,60
1868,61671,52,Divorced,Graduation,0,1,2019-03-04 10:59:23,Nadia Iqbal,2,4000,1.840522876,93.86666667,250
1869,69719,46,Single,Graduation,0,0,2019-02-24 10:59:23,Bilal Hussain,0,700,19.68831169,216.5714286,70
1870,49160,71,Divorced,Graduation,0,1,2018-07-21 10:59:23,Hina Shah,0,4200,3.946428571,63.14285714,105
1871,24882,42,Together,Basic,1,0,2017-06-10 10:59:23,Kamran Aslam,1,3600,1.222222222,7.333333333,30
1872,90933,66,Single,PhD,0,0,2018-12-30 10:59:23,Rabia Noor,1,700,10.92517007,229.4285714,140
1873,113734,75,Single,PhD,0,0,2019-02-26 10:59:23,Tariq Mehmood,0,600,0.667892157,90.83333333,810
1874,59292,70,Together,PhD,0,1,2018-03-14 10:59:23,Saima Gul,0,1500,11.975,191.6,75
1875,45759,56,Married,PhD,1,1,2017-11-24 10:59:23,Shahzad Anwar,0,4200,1.939393939,21.33333333,60
1876,22148,37,Single,Graduation,0,0,2019-01-12 10:59:23,Mariam Yousaf,0,4200,2.111111111,12.66666667,30
1877,73395,33,Married,Master,0,0,2018-12-17 10:59:23,Imran Qureshi,0,1200,6.071428571,127.5,120
1878,29819,49,Divorced,Graduation,1,0,2018-07-25 10:59:23,Bushra Ansari,0,3000,0.8875,14.2,75
1879,45688,52,Married,Graduation,0,1,2018-10-26 10:59:23,Naveed Akhtar,1,1600,4.640625,74.25,60
1880,62820,66,Married,Graduation,0,0,2018-02-09 10:59:23,Asma Zafar,0,600,18.59375,297.5,90
1881,60491,49,Married,PhD,0,1,2018-06-07 10:59:23,Ali Khan,0,3500,8.774193548,272,210
1882,33235,34,Together,Graduation,1,0,2018-11-06 10:59:23,Ayesha Malik,0,4200,1.333333333,21.33333333,90
1883,35701,61,Married,Graduation,0,0,2017-12-18 10:59:23,Hassan Raza,0,4200,1.952380952,11.71428571,35
1884,31535,40,Married,Master,1,0,2018-06-27 10:59:23,Fatima Javed,1,2800,1.0625,6.375,20
1885,92556,60,Together,2n Cycle,0,0,2019-01-19 10:59:23,Zain Ahmed,0,0,22.05357143,352.8571429,105
1886,67384,50,Single,Graduation,0,1,2017-08-11 10:59:23,Sana Tariq,1,3500,5.488095238,197.5714286,245
1887,80573,49,Together,Master,0,0,2017-07-15 10:59:23,Umar Farooq,0,1400,21.07482993,442.5714286,140
1888,77870,53,Married,Graduation,0,1,2017-05-23 10:59:23,Nadia Iqbal,2,4800,7.081196581,184.1111111,150
1889,52278,57,Widow,PhD,0,1,2017-10-26 10:59:23,Bilal Hussain,0,3200,10.03921569,512,200
1890,57107,52,Single,Graduation,0,1,2017-05-25 10:59:23,Hina Shah,2,3200,2.214285714,46.5,80
1891,18929,30,Married,Graduation,0,0,2017-11-17 10:59:23,Kamran Aslam,0,3600,3.722222222,22.33333333,30
1892,36038,39,Single,PhD,1,0,2018-03-01 10:59:23,Rabia Noor,0,3000,1,16,75
1893,20180,44,Single,Graduation,0,0,2017-11-21 10:59:23,Tariq Mehmood,0,4200,3.333333333,36.66666667,60
1894,34230,55,Together,PhD,1,1,2017-09-26 10:59:23,Saima Gul,0,2800,1.583333333,9.5,20
1895,31878,43,Single,2n Cycle,0,1,2019-03-23 10:59:23,Shahzad Anwar,0,1500,2.2,13.2,25
1896,70932,48,Married,2n Cycle,0,1,2018-10-20 10:59:23,Mariam Yousaf,0,1800,6.790322581,210.5,180
1897,91249,64,Single,Graduation,0,0,2017-07-21 10:59:23,Imran Qureshi,4,2400,3.028703704,109.0333333,210
1898,77598,77,Single,Master,0,0,2018-07-02 10:59:23,Bushra Ansari,1,1800,7.803240741,280.9166667,210
1899,80982,61,Single,Graduation,1,1,2017-10-09 10:59:23,Naveed Akhtar,0,3000,6.892857143,386,330
1900,22701,43,Married,Master,1,0,2018-06-06 10:59:23,Asma Zafar,0,2500,1.133333333,6.8,25
1901,55212,51,Married,PhD,0,1,2017-08-24 10:59:23,Ali Khan,2,3200,9.111111111,191.3333333,80
1902,70617,50,Married,Graduation,0,0,2018-03-24 10:59:23,Ayesha Malik,0,1400,22.375,358,105
1903,64849,63,Single,Graduation,0,0,2017-08-14 10:59:23,Hassan Raza,0,3500,7.627329193,350.8571429,315
1904,62694,55,Married,Master,1,1,2018-03-18 10:59:23,Fatima Javed,0,4200,4.438405797,204.1666667,270
1905,61917,46,Married,PhD,1,1,2018-08-21 10:59:23,Zain Ahmed,0,3000,2.696969697,29.66666667,60
1906,67472,73,Married,PhD,0,1,2018-06-29 10:59:23,Sana Tariq,0,2100,4.693877551,98.57142857,140
1907,21059,38,Married,Master,1,0,2018-10-08 10:59:23,Umar Farooq,0,2400,0.90625,14.5,60
1908,29543,52,Married,Master,2,0,2018-12-31 10:59:23,Nadia Iqbal,0,3500,0.8625,13.8,75
1909,75903,69,Married,Graduation,0,1,2018-01-07 10:59:23,Bilal Hussain,0,2100,7.382488479,228.8571429,210
1910,34984,45,Together,2n Cycle,1,1,2017-06-07 10:59:23,Hina Shah,0,4200,1.861111111,11.16666667,30
1911,54998,64,Single,PhD,0,1,2017-12-09 10:59:23,Kamran Aslam,0,2800,6.081632653,127.7142857,140
1912,54356,71,Widow,PhD,0,1,2017-08-20 10:59:23,Rabia Noor,0,4000,5.535714286,310,275
1913,34242,61,Married,Master,0,1,2018-12-22 10:59:23,Tariq Mehmood,0,2500,5.6,5.6,0
1914,25410,47,Married,Graduation,1,0,2018-06-01 10:59:23,Saima Gul,0,1600,2.041666667,12.25,20
1915,73356,36,Married,PhD,0,0,2018-11-07 10:59:23,Shahzad Anwar,3,1000,5.357692308,139.3,125
1916,28320,70,Together,Graduation,0,1,2017-10-15 10:59:23,Mariam Yousaf,0,5600,1.857142857,11.14285714,35
1917,23763,43,Single,Graduation,1,0,2017-05-08 10:59:23,Imran Qureshi,0,2800,2.5,15,20
1918,72570,36,Married,Graduation,0,0,2019-01-24 10:59:23,Bushra Ansari,0,700,11.76870748,247.1428571,140
1919,34529,44,Married,Master,1,0,2017-06-15 10:59:23,Naveed Akhtar,0,4200,3.575757576,39.33333333,60
1920,70792,69,Widow,Graduation,0,0,2017-11-07 10:59:23,Asma Zafar,0,2100,20.67857143,330.8571429,105
1921,63211,38,Married,Graduation,0,0,2017-08-03 10:59:23,Ali Khan,0,1200,19.90625,318.5,90
1922,83891,46,Married,Master,0,1,2019-03-21 10:59:23,Ayesha Malik,0,700,10.89795918,228.8571429,140
1923,36065,52,Single,Graduation,1,1,2017-12-30 10:59:23,Hassan Raza,0,5600,1.267857143,20.28571429,105
1924,39898,66,Together,Graduation,0,1,2017-11-13 10:59:23,Fatima Javed,0,4200,2.416666667,38.66666667,90
1925,51141,80,Single,PhD,0,0,2018-04-08 10:59:23,Zain Ahmed,0,2000,4.71875,75.5,60
1926,56939,44,Married,Graduation,0,1,2018-06-19 10:59:23,Sana Tariq,0,2100,9.142857143,146.2857143,105
1927,80872,69,Single,Graduation,0,0,2019-02-10 10:59:23,Umar Farooq,0,700,16.70748299,350.8571429,140
1928,72335,44,Together,PhD,0,0,2017-05-14 10:59:23,Nadia Iqbal,0,4800,13.67320261,697.3333333,300
1929,61798,56,Single,PhD,0,0,2018-08-24 10:59:23,Bilal Hussain,0,2800,6.12244898,128.5714286,140
1930,76842,70,Widow,PhD,0,0,2019-02-01 10:59:23,Hina Shah,0,0,52.28571429,313.7142857,35
1931,29478,44,Together,Graduation,1,0,2018-10-18 10:59:23,Kamran Aslam,0,3000,1.233333333,7.4,25
1932,46998,64,Single,Graduation,0,1,2017-07-23 10:59:23,Rabia Noor,1,4900,1.923076923,50,175
1933,96843,30,Single,Graduation,0,0,2018-01-22 10:59:23,Tariq Mehmood,1,1200,8.163978495,253.0833333,180
1934,56551,70,Widow,PhD,1,1,2019-02-05 10:59:23,Saima Gul,0,2800,3.168831169,34.85714286,70
1935,70053,55,Married,Master,0,1,2018-04-03 10:59:23,Shahzad Anwar,0,3500,6.432055749,263.7142857,280
1936,71670,58,Widow,PhD,0,0,2018-04-09 10:59:23,Mariam Yousaf,3,3000,6.176923077,160.6,125
1937,44359,42,Married,Graduation,1,1,2019-03-18 10:59:23,Imran Qureshi,0,1800,1.333333333,14.66666667,60
1938,40887,68,Single,Graduation,1,1,2018-02-04 10:59:23,Bushra Ansari,0,5400,2.354166667,37.66666667,90
1939,48877,54,Divorced,Graduation,0,1,2018-10-06 10:59:23,Naveed Akhtar,0,4200,2.5,40,90
1940,74485,73,Together,Graduation,0,0,2018-05-25 10:59:23,Asma Zafar,0,1800,17.85483871,553.5,180
1941,64474,48,Together,Graduation,0,1,2018-07-23 10:59:23,Ali Khan,0,3500,5.087108014,208.5714286,280
1942,77226,57,Together,Graduation,0,1,2018-11-29 10:59:23,Ayesha Malik,0,2100,10.29493088,319.1428571,210
